Date,Adj Close,UNIX
2020-01-02,5.973632335662842,1577923200
2020-01-03,5.878018856048584,1578009600
2020-01-06,5.902668476104736,1578268800
2020-01-07,5.974131107330322,1578355200
2020-01-08,5.9853363037109375,1578441600
2020-01-09,6.0510711669921875,1578528000
2020-01-10,6.083439350128174,1578614400
2020-01-13,6.274170398712158,1578873600
2020-01-14,6.157142639160156,1578960000
2020-01-15,6.114563941955566,1579046400
2020-01-16,6.198226451873779,1579132800
2020-01-17,6.206941604614258,1579219200
2020-01-21,6.173576831817627,1579564800
2020-01-22,6.2276082038879395,1579651200
2020-01-23,6.296082019805908,1579737600
2020-01-24,6.236821174621582,1579824000
2020-01-27,5.98085355758667,1580083200
2020-01-28,6.1743245124816895,1580169600
2020-01-29,6.11381721496582,1580256000
2020-01-30,6.120540618896484,1580342400
2020-01-31,5.886981964111328,1580428800
2020-02-03,5.9840898513793945,1580688000
2020-02-04,6.153407573699951,1580774400
2020-02-05,6.24379301071167,1580860800
2020-02-06,6.330690860748291,1580947200
2020-02-07,6.264459133148193,1581033600
2020-02-10,6.547815799713135,1581292800
2020-02-11,6.670321464538574,1581379200
2020-02-12,6.786102771759033,1581465600
2020-02-13,6.742279529571533,1581552000
2020-02-14,7.2156195640563965,1581638400
2020-02-18,7.384437084197998,1581984000
2020-02-19,7.835864543914795,1582070400
2020-02-20,7.686468124389648,1582156800
2020-02-21,7.322188854217529,1582243200
2020-02-24,6.804529666900635,1582502400
2020-02-25,6.524907112121582,1582588800
2020-02-26,6.664344787597656,1582675200
2020-02-27,6.293369770050049,1582761600
2020-02-28,6.728622913360596,1582848000
2020-03-02,6.887078762054443,1583107200
2020-03-03,6.624481201171875,1583193600
2020-03-04,7.088387489318848,1583280000
2020-03-05,6.808847904205322,1583366400
2020-03-06,6.628217697143555,1583452800
2020-03-09,6.114982604980469,1583712000
2020-03-10,6.504643440246582,1583798400
2020-03-11,6.140644073486328,1583884800
2020-03-12,5.389227867126465,1583971200
2020-03-13,6.000375747680664,1584057600
2020-03-16,4.893181324005127,1584316800
2020-03-17,5.413145065307617,1584403200
2020-03-18,5.0531325340271,1584489600
2020-03-19,5.306013584136963,1584576000
2020-03-20,5.126132011413574,1584662400
2020-03-23,5.299036026000977,1584921600
2020-03-24,6.208162784576416,1585008000
2020-03-25,6.119467258453369,1585094400
2020-03-26,6.40897274017334,1585180800
2020-03-27,6.296608924865723,1585267200
2020-03-30,6.617007732391357,1585526400
2020-03-31,6.567428112030029,1585612800
2020-04-01,6.055935859680176,1585699200
2020-04-02,6.364873886108398,1585785600
2020-04-03,6.076864719390869,1585872000
2020-04-06,6.687017440795898,1586131200
2020-04-07,6.453568458557129,1586217600
2020-04-08,6.650890350341797,1586304000
2020-04-09,6.551233768463135,1586390400
2020-04-13,6.723142147064209,1586736000
2020-04-14,7.074434757232666,1586822400
2020-04-15,6.996950626373291,1586908800
2020-04-16,7.342264652252197,1586995200
2020-04-17,7.282968521118164,1587081600
2020-04-20,7.151669025421143,1587340800
2020-04-21,6.714672565460205,1587427200
2020-04-22,7.129246234893799,1587513600
2020-04-23,7.075930595397949,1587600000
2020-04-24,7.214951992034912,1587686400
2020-04-27,7.401560306549072,1587945600
2020-04-28,7.2590508460998535,1588032000
2020-04-29,7.435941696166992,1588118400
2020-04-30,7.2819719314575195,1588204800
2020-05-01,7.045286178588867,1588291200
2020-05-04,7.257306098937988,1588550400
2020-05-05,7.318346977233887,1588636800
2020-05-06,7.419249534606934,1588723200
2020-05-07,7.595643997192383,1588809600
2020-05-08,7.785740375518799,1588896000
2020-05-11,8.037872314453125,1589155200
2020-05-12,7.7757744789123535,1589241600
2020-05-13,7.75335168838501,1589328000
2020-05-14,8.002994537353516,1589414400
2020-05-15,8.461668014526367,1589500800
2020-05-18,8.720277786254883,1589760000
2020-05-19,8.77534008026123,1589846400
2020-05-20,8.939276695251465,1589932800
2020-05-21,8.745192527770996,1590019200
2020-05-22,8.995333671569824,1590105600
2020-05-26,8.687889099121094,1590451200
2020-05-27,8.496049880981445,1590537600
2020-05-28,8.457931518554688,1590624000
2020-05-29,8.845100402832031,1590710400
2020-06-01,8.776087760925293,1590969600
2020-06-02,8.795021057128906,1591056000
2020-06-03,8.739460945129395,1591142400
2020-06-04,8.740460395812988,1591228800
2020-06-05,8.89350414276123,1591315200
2020-06-08,8.77884578704834,1591574400
2020-06-09,9.019131660461426,1591660800
2020-06-10,9.338926315307617,1591747200
2020-06-11,8.770122528076172,1591833600
2020-06-12,8.905965805053711,1591920000
2020-06-15,9.146500587463379,1592179200
2020-06-16,9.041563034057617,1592265600
2020-06-17,9.208564758300781,1592352000
2020-06-18,9.190617561340332,1592438400
2020-06-19,9.233736991882324,1592524800
2020-06-22,9.498451232910156,1592784000
2020-06-23,9.421929359436035,1592870400
2020-06-24,9.2080659866333,1592956800
2020-06-25,9.461811065673828,1593043200
2020-06-26,9.12780475616455,1593129600
2020-06-29,9.1726713180542,1593388800
2020-06-30,9.469539642333984,1593475200
2020-07-01,9.501692771911621,1593561600
2020-07-02,9.583697319030762,1593648000
2020-07-06,9.810022354125977,1593993600
2020-07-07,9.842424392700195,1594080000
2020-07-08,10.185654640197754,1594166400
2020-07-09,10.477784156799316,1594252800
2020-07-10,10.448121070861816,1594339200
2020-07-13,10.022391319274902,1594598400
2020-07-14,10.346175193786621,1594684800
2020-07-15,10.19687271118164,1594771200
2020-07-16,10.104646682739258,1594857600
2020-07-17,10.171198844909668,1594944000
2020-07-20,10.479528427124023,1595203200
2020-07-21,10.297818183898926,1595289600
2020-07-22,10.407743453979492,1595376000
2020-07-23,10.09965991973877,1595462400
2020-07-24,10.16421890258789,1595548800
2020-07-27,10.390543937683105,1595808000
2020-07-28,10.185154914855957,1595894400
2020-07-29,10.434412956237793,1595980800
2020-07-30,10.582472801208496,1596067200
2020-07-31,10.583220481872559,1596153600
2020-08-03,10.977544784545898,1596412800
2020-08-04,11.194400787353516,1596499200
2020-08-05,11.25322437286377,1596585600
2020-08-06,11.30182933807373,1596672000
2020-08-07,11.166232109069824,1596758400
2020-08-10,11.131834983825684,1597017600
2020-08-11,10.817770004272461,1597104000
2020-08-12,11.406269073486328,1597190400
2020-08-13,11.409008979797363,1597276800
2020-08-14,11.529650688171387,1597363200
2020-08-17,12.300353050231934,1597622400
2020-08-18,12.224329948425293,1597708800
2020-08-19,12.102444648742676,1597795200
2020-08-20,12.104936599731445,1597881600
2020-08-21,12.645825386047363,1597968000
2020-08-24,12.682464599609375,1598227200
2020-08-25,12.712127685546875,1598313600
2020-08-26,12.735057830810547,1598400000
2020-08-27,12.590738296508789,1598486400
2020-08-28,13.108695983886719,1598572800
2020-08-31,13.334771156311035,1598832000
2020-09-01,13.784070014953613,1598918400
2020-09-02,14.308162689208984,1599004800
2020-09-03,12.980720520019531,1599091200
2020-09-04,12.588770866394043,1599177600
2020-09-08,11.8811674118042,1599523200
2020-09-09,12.681023597717285,1599609600
2020-09-10,12.278852462768555,1599696000
2020-09-11,12.131994247436523,1599782400
2020-09-14,12.83785343170166,1600041600
2020-09-15,12.956286430358887,1600128000
2020-09-16,12.481060028076172,1600214400
2020-09-17,12.430195808410645,1600300800
2020-09-18,12.156679153442383,1600387200
2020-09-21,12.483803749084473,1600646400
2020-09-22,12.603979110717773,1600732800
2020-09-23,12.091351509094238,1600819200
2020-09-24,12.315004348754883,1600905600
2020-09-25,12.839348793029785,1600992000
2020-09-28,13.000168800354004,1601251200
2020-09-29,13.190409660339355,1601337600
2020-09-30,13.494345664978027,1601424000
2020-10-01,13.578119277954102,1601510400
2020-10-02,13.02734661102295,1601596800
2020-10-05,13.60604476928711,1601856000
2020-10-06,13.699792861938477,1601942400
2020-10-07,13.92668628692627,1602028800
2020-10-08,13.80176830291748,1602115200
2020-10-09,13.72597599029541,1602201600
2020-10-12,14.18798828125,1602460800
2020-10-13,14.21017837524414,1602547200
2020-10-14,14.057585716247559,1602633600
2020-10-15,13.932669639587402,1602720000
2020-10-16,13.774592399597168,1602806400
2020-10-19,13.461681365966797,1603065600
2020-10-20,13.609037399291992,1603152000
2020-10-21,13.488608360290527,1603238400
2020-10-22,13.325298309326172,1603324800
2020-10-23,13.553935050964355,1603411200
2020-10-26,13.106135368347168,1603670400
2020-10-27,13.36095142364502,1603756800
2020-10-28,12.593259811401367,1603843200
2020-10-29,12.989197731018066,1603929600
2020-10-30,12.500507354736328,1604016000
2020-11-02,12.54713249206543,1604275200
2020-11-03,12.984709739685059,1604361600
2020-11-04,13.757390022277832,1604448000
2020-11-05,14.122162818908691,1604534400
2020-11-06,14.523089408874512,1604620800
2020-11-09,13.594327926635742,1604880000
2020-11-10,12.735876083374023,1604966400
2020-11-11,13.382144927978516,1605052800
2020-11-12,13.420790672302246,1605139200
2020-11-13,13.261467933654785,1605225600
2020-11-16,13.479135513305664,1605484800
2020-11-17,13.386385917663574,1605571200
2020-11-18,13.392866134643555,1605657600
2020-11-19,13.404335975646973,1605744000
2020-11-20,13.052777290344238,1605830400
2020-11-23,13.104888916015625,1606089600
2020-11-24,12.923126220703125,1606176000
2020-11-25,13.199384689331055,1606262400
2020-11-27,13.225814819335938,1606435200
2020-11-30,13.365689277648926,1606694400
2020-12-01,13.354220390319824,1606780800
2020-12-02,13.508309364318848,1606867200
2020-12-03,13.364151000976562,1606953600
2020-12-04,13.526015281677246,1607040000
2020-12-07,13.574399948120117,1607299200
2020-12-08,13.31826114654541,1607385600
2020-12-09,12.900006294250488,1607472000
2020-12-10,12.94140911102295,1607558400
2020-12-11,12.982312202453613,1607644800
2020-12-14,13.277109146118164,1607904000
2020-12-15,13.328736305236816,1607990400
2020-12-16,13.211015701293945,1608076800
2020-12-17,13.309531211853027,1608163200
2020-12-18,13.240446090698242,1608249600
2020-12-21,13.300553321838379,1608508800
2020-12-22,13.24668025970459,1608595200
2020-12-23,12.978321075439453,1608681600
2020-12-24,12.962857246398926,1608768000
2020-12-28,12.869330406188965,1609113600
2020-12-29,12.912476539611816,1609200000
2020-12-30,13.114495277404785,1609286400
2020-12-31,13.02396011352539,1609372800
2021-01-04,13.08232307434082,1609718400
2021-01-05,13.372879028320312,1609804800
2021-01-06,12.58450984954834,1609891200
2021-01-07,13.312275886535645,1609977600
2021-01-08,13.245185852050781,1610064000
2021-01-11,13.58911418914795,1610323200
2021-01-12,13.452691078186035,1610409600
2021-01-13,13.499576568603516,1610496000
2021-01-14,13.168867111206055,1610582400
2021-01-15,12.828926086425781,1610668800
2021-01-19,12.994282722473145,1611014400
2021-01-20,13.333972930908203,1611100800
2021-01-21,13.8345308303833,1611187200
2021-01-22,13.679899215698242,1611273600
2021-01-25,13.62078857421875,1611532800
2021-01-26,13.403307914733887,1611619200
2021-01-27,12.887040138244629,1611705600
2021-01-28,13.01997184753418,1611792000
2021-01-29,12.958868026733398,1611878400
2021-02-01,13.205530166625977,1612137600
2021-02-02,13.524519920349121,1612224000
2021-02-03,13.498332977294922,1612310400
2021-02-04,13.63176441192627,1612396800
2021-02-05,13.558685302734375,1612483200
2021-02-08,14.40442180633545,1612742400
2021-02-09,14.229338645935059,1612828800
2021-02-10,14.729147911071777,1612915200
2021-02-11,15.21449089050293,1613001600
2021-02-12,14.925679206848145,1613088000
2021-02-16,15.293800354003906,1613433600
2021-02-17,14.870560646057129,1613520000
2021-02-18,14.793744087219238,1613606400
2021-02-19,14.891012191772461,1613692800
2021-02-22,14.321619033813477,1613952000
2021-02-23,14.108377456665039,1614038400
2021-02-24,14.464527130126953,1614124800
2021-02-25,13.275859832763672,1614211200
2021-02-26,13.68189525604248,1614297600
2021-03-01,13.80884075164795,1614556800
2021-03-02,13.374377250671387,1614643200
2021-03-03,12.774307250976562,1614729600
2021-03-04,12.340838432312012,1614816000
2021-03-05,12.431873321533203,1614902400
2021-03-08,11.56568717956543,1615161600
2021-03-09,12.494793891906738,1615248000
2021-03-10,12.442900657653809,1615334400
2021-03-11,12.967082023620605,1615420800
2021-03-12,12.829861640930176,1615507200
2021-03-15,13.1644287109375,1615766400
2021-03-16,13.264225959777832,1615852800
2021-03-17,13.314125061035156,1615939200
2021-03-18,12.696632385253906,1616025600
2021-03-19,12.819632530212402,1616112000
2021-03-22,13.159440040588379,1616371200
2021-03-23,13.044174194335938,1616457600
2021-03-24,12.61729621887207,1616544000
2021-03-25,12.509765625,1616630400
2021-03-26,12.81314468383789,1616716800
2021-03-29,12.921924591064453,1616976000
2021-03-30,12.845580101013184,1617062400
2021-03-31,13.321110725402832,1617148800
2021-04-01,13.78366756439209,1617235200
2021-04-05,13.959061622619629,1617580800
2021-04-06,13.833317756652832,1617667200
2021-04-07,14.114745140075684,1617753600
2021-04-08,14.287893295288086,1617840000
2021-04-09,14.370722770690918,1617926400
2021-04-12,15.178078651428223,1618185600
2021-04-13,15.647621154785156,1618272000
2021-04-14,15.245940208435059,1618358400
2021-04-15,16.104442596435547,1618444800
2021-04-16,15.880146980285645,1618531200
2021-04-19,15.330516815185547,1618790400
2021-04-20,15.140406608581543,1618876800
2021-04-21,15.32927131652832,1618963200
2021-04-22,14.820058822631836,1619049600
2021-04-23,15.234213829040527,1619136000
2021-04-26,15.446533203125,1619395200
2021-04-27,15.35047721862793,1619481600
2021-04-28,15.245689392089844,1619568000
2021-04-29,15.29359245300293,1619654400
2021-04-30,14.978982925415039,1619740800
2021-05-03,14.806585311889648,1620000000
2021-05-04,14.322072982788086,1620086400
2021-05-05,14.429104804992676,1620172800
2021-05-06,14.493474006652832,1620259200
2021-05-07,14.782135009765625,1620345600
2021-05-10,14.23674488067627,1620604800
2021-05-11,14.2771635055542,1620691200
2021-05-12,13.7305269241333,1620777600
2021-05-13,13.637467384338379,1620864000
2021-05-14,14.214042663574219,1620950400
2021-05-17,14.136699676513672,1621209600
2021-05-18,13.987253189086914,1621296000
2021-05-19,14.037152290344238,1621382400
2021-05-20,14.582791328430176,1621468800
2021-05-21,14.96126937866211,1621555200
2021-05-24,15.580259323120117,1621814400
2021-05-25,15.615935325622559,1621900800
2021-05-26,15.668078422546387,1621987200
2021-05-27,15.456510543823242,1622073600
2021-05-28,16.211471557617188,1622160000
2021-06-01,16.23143196105957,1622505600
2021-06-02,16.744136810302734,1622592000
2021-06-03,16.93524742126465,1622678400
2021-06-04,17.542509078979492,1622764800
2021-06-07,17.58317756652832,1623024000
2021-06-08,17.4215087890625,1623110400
2021-06-09,17.326927185058594,1623196800
2021-06-10,17.3935546875,1623283200
2021-06-11,17.793088912963867,1623369600
2021-06-14,17.986234664916992,1623628800
2021-06-15,17.756399154663086,1623715200
2021-06-16,17.778114318847656,1623801600
2021-06-17,18.62358283996582,1623888000
2021-06-18,18.605119705200195,1623974400
2021-06-21,18.393999099731445,1624233600
2021-06-22,18.8526668548584,1624320000
2021-06-23,19.02286148071289,1624406400
2021-06-24,19.17084503173828,1624492800
2021-06-25,18.996658325195312,1624579200
2021-06-28,19.94894027709961,1624838400
2021-06-29,19.99061393737793,1624924800
2021-06-30,19.96640968322754,1625011200
2021-07-01,20.175527572631836,1625097600
2021-07-02,20.450031280517578,1625184000
2021-07-06,20.66115379333496,1625529600
2021-07-07,20.334991455078125,1625616000
2021-07-08,19.866836547851562,1625702400
2021-07-09,20.01407241821289,1625788800
2021-07-12,20.475486755371094,1626048000
2021-07-13,20.213459014892578,1626134400
2021-07-14,19.805696487426758,1626220800
2021-07-15,18.93202781677246,1626307200
2021-07-16,18.12822914123535,1626393600
2021-07-19,18.745866775512695,1626652800
2021-07-20,18.578418731689453,1626739200
2021-07-21,19.374975204467773,1626825600
2021-07-22,19.55864715576172,1626912000
2021-07-23,19.522706985473633,1626998400
2021-07-26,19.259187698364258,1627257600
2021-07-27,19.173337936401367,1627344000
2021-07-28,19.46780776977539,1627430400
2021-07-29,19.626522064208984,1627516800
2021-07-30,19.46381950378418,1627603200
2021-08-02,19.7143611907959,1627862400
2021-08-03,19.77924346923828,1627948800
2021-08-04,20.23741912841797,1628035200
2021-08-05,20.599760055541992,1628121600
2021-08-06,20.329248428344727,1628208000
2021-08-09,20.258378982543945,1628467200
2021-08-10,19.900028228759766,1628553600
2021-08-11,19.663454055786133,1628640000
2021-08-12,19.869083404541016,1628726400
2021-08-13,20.15157127380371,1628812800
2021-08-16,19.914003372192383,1629072000
2021-08-17,19.422887802124023,1629158400
2021-08-18,19.005643844604492,1629244800
2021-08-19,19.762277603149414,1629331200
2021-08-20,20.778440475463867,1629417600
2021-08-23,21.918380737304688,1629676800
2021-08-24,21.753679275512695,1629763200
2021-08-25,22.17291831970215,1629849600
2021-08-26,22.028181076049805,1629936000
2021-08-27,22.59515380859375,1630022400
2021-08-30,22.64706039428711,1630281600
2021-08-31,22.348546981811523,1630368000
2021-09-01,22.404457092285156,1630454400
2021-09-02,22.359529495239258,1630540800
2021-09-03,22.80580711364746,1630627200
2021-09-07,22.625097274780273,1630972800
2021-09-08,22.302621841430664,1631059200
2021-09-09,22.140886306762695,1631145600
2021-09-10,22.441394805908203,1631232000
2021-09-13,22.11592674255371,1631491200
2021-09-14,22.205780029296875,1631577600
2021-09-15,22.30461883544922,1631664000
2021-09-16,22.205780029296875,1631750400
2021-09-17,21.864337921142578,1631836800
2021-09-20,21.0786190032959,1632096000
2021-09-21,21.211400985717773,1632182400
2021-09-22,21.905269622802734,1632268800
2021-09-23,22.445390701293945,1632355200
2021-09-24,22.045040130615234,1632441600
2021-09-27,21.62472915649414,1632700800
2021-09-28,20.66529083251953,1632787200
2021-09-29,20.483592987060547,1632873600
2021-09-30,20.68226432800293,1632960000
2021-10-01,20.708219528198242,1633046400
2021-10-04,19.699871063232422,1633305600
2021-10-05,20.417695999145508,1633392000
2021-10-06,20.666290283203125,1633478400
2021-10-07,21.040681838989258,1633564800
2021-10-08,20.79707908630371,1633651200
2021-10-11,20.66130256652832,1633910400
2021-10-12,20.63733673095703,1633996800
2021-10-13,20.9049015045166,1634083200
2021-10-14,21.710588455200195,1634169600
2021-10-15,21.826398849487305,1634256000
2021-10-18,22.18581199645996,1634515200
2021-10-19,22.25370216369629,1634601600
2021-10-20,22.06700897216797,1634688000
2021-10-21,22.655048370361328,1634774400
2021-10-22,22.688995361328125,1634860800
2021-10-25,23.128276824951172,1635120000
2021-10-26,24.676748275756836,1635206400
2021-10-27,24.411182403564453,1635292800
2021-10-28,24.90038299560547,1635379200
2021-10-29,25.525365829467773,1635465600
2021-11-01,25.78493881225586,1635724800
2021-11-02,26.358007431030273,1635811200
2021-11-03,26.554685592651367,1635897600
2021-11-04,29.752470016479492,1635984000
2021-11-05,29.70355224609375,1636070400
2021-11-08,30.75383758544922,1636329600
2021-11-09,30.60707664489746,1636416000
2021-11-10,29.411029815673828,1636502400
2021-11-11,30.340511322021484,1636588800
2021-11-12,30.340511322021484,1636675200
2021-11-15,29.97610092163086,1636934400
2021-11-16,30.153818130493164,1637020800
2021-11-17,29.213348388671875,1637107200
2021-11-18,31.6234188079834,1637193600
2021-11-19,32.9312858581543,1637280000
2021-11-22,31.903959274291992,1637539200
2021-11-23,31.694305419921875,1637625600
2021-11-24,32.620792388916016,1637712000
2021-11-26,31.451702117919922,1637884800
2021-11-29,33.321651458740234,1638144000
2021-11-30,32.6227912902832,1638230400
2021-12-01,31.387651443481445,1638316800
2021-12-02,32.077613830566406,1638403200
2021-12-03,30.646772384643555,1638489600
2021-12-06,29.99176025390625,1638748800
2021-12-07,32.3781623840332,1638835200
2021-12-08,31.77806854248047,1638921600
2021-12-09,30.44407844543457,1639008000
2021-12-10,30.152517318725586,1639094400
2021-12-13,28.11858558654785,1639353600
2021-12-14,28.29431915283203,1639440000
2021-12-15,30.41312599182129,1639526400
2021-12-16,28.3442440032959,1639612800
2021-12-17,27.759126663208008,1639699200
2021-12-20,27.6772518157959,1639958400
2021-12-21,29.03120994567871,1640044800
2021-12-22,29.355716705322266,1640131200
2021-12-23,29.595359802246094,1640217600
2021-12-27,30.898391723632812,1640563200
2021-12-28,30.276330947875977,1640649600
2021-12-29,29.955814361572266,1640736000
2021-12-30,29.54143714904785,1640822400
2021-12-31,29.36669921875,1640908800
2022-01-03,30.075634002685547,1641168000
2022-01-04,29.245885848999023,1641254400
2022-01-05,27.562423706054688,1641340800
2022-01-06,28.13555908203125,1641427200
2022-01-07,27.205963134765625,1641513600
2022-01-10,27.35873031616211,1641772800
2022-01-11,27.775104522705078,1641859200
2022-01-12,27.956830978393555,1641945600
2022-01-13,26.534975051879883,1642032000
2022-01-14,26.901418685913086,1642118400
2022-01-18,25.86398696899414,1642464000
2022-01-19,25.02924346923828,1642550400
2022-01-20,24.113624572753906,1642636800
2022-01-21,23.338794708251953,1642723200
2022-01-24,23.33679962158203,1642982400
2022-01-25,22.290374755859375,1643068800
2022-01-26,22.737699508666992,1643155200
2022-01-27,21.910947799682617,1643241600
2022-01-28,22.805601119995117,1643328000
2022-01-31,24.44911766052246,1643587200
2022-02-01,24.600893020629883,1643673600
2022-02-02,25.203981399536133,1643760000
2022-02-03,23.91193199157715,1643846400
2022-02-04,24.282371520996094,1643932800
2022-02-07,24.69075584411621,1644192000
2022-02-08,25.07018280029297,1644278400
2022-02-09,26.664777755737305,1644364800
2022-02-10,25.78510284423828,1644451200
2022-02-11,23.912925720214844,1644537600
2022-02-14,24.230451583862305,1644796800
2022-02-15,26.455095291137695,1644883200
2022-02-16,26.471071243286133,1644969600
2022-02-17,24.47008514404297,1645056000
2022-02-18,23.60638999938965,1645142400
2022-02-22,23.354768753051758,1645488000
2022-02-23,22.353281021118164,1645574400
2022-02-24,23.712228775024414,1645660800
2022-02-25,24.12061309814453,1645747200
2022-02-28,24.3482723236084,1646006400
2022-03-01,23.441638946533203,1646092800
2022-03-02,24.18764305114746,1646179200
2022-03-03,23.682315826416016,1646265600
2022-03-04,22.90535545349121,1646352000
2022-03-07,21.32347297668457,1646611200
2022-03-08,21.48525619506836,1646697600
2022-03-09,22.983251571655273,1646784000
2022-03-10,22.627727508544922,1646870400
2022-03-11,22.07047462463379,1646956800
2022-03-14,21.301502227783203,1647216000
